,default
35906,0
8321,1
31274,1
30612,0
35167,0
633,1
23775,0
12113,1
21632,0
31846,1
29853,1
21258,1
14220,1
2746,0
20144,1
24176,0
31503,0
32390,1
22083,1
15814,1
33508,1
14204,0
10830,1
3980,0
20468,0
9009,1
23483,1
34959,0
9964,0
6266,0
26357,1
18027,0
17553,1
3992,0
9876,0
10326,1
18332,0
6448,1
12497,0
34690,1
2307,0
4989,1
9722,0
8353,0
17241,1
10423,1
33292,1
22472,0
8421,0
35161,1
15617,0
20246,1
9922,0
21413,1
19195,1
30145,1
30241,1
29861,1
29411,0
229,1
22377,1
34460,0
3884,0
16979,1
11905,1
14744,1
2162,0
21588,0
23546,0
23368,0
8269,1
2964,1
4868,0
23494,0
17633,0
27904,1
24364,0
19785,1
9442,1
4908,1
31674,1
12144,1
17990,0
34591,0
2582,0
4461,1
35237,1
24590,0
17789,1
15554,0
11188,0
2494,1
444,1
27702,1
35331,1
29530,1
21765,0
17463,1
12461,0
8789,0
31302,1
33492,1
6445,1
8274,1
1908,0
4788,0
32173,0
25069,0
19295,0
15945,1
945,1
14398,1
21520,0
16305,1
1016,1
25564,1
30175,1
27905,1
10620,1
13341,1
1431,0
27390,1
729,1
20620,0
17087,1
18416,0
18099,0
19234,0
29100,0
15830,1
899,0
14271,0
31725,0
7081,0
27720,1
4619,1
35106,0
16223,1
14436,1
23198,0
12441,0
6891,0
4352,0
13834,1
21669,0
5288,1
9820,0
3872,0
18445,0
10471,1
17606,0
26444,1
17761,0
26050,1
25082,0
22572,0
31892,1
33311,1
9529,0
16094,1
22415,1
19702,1
25261,1
22106,1
18566,1
6358,0
12078,1
1571,0
36058,0
35738,0
5871,0
15078,1
27813,1
3176,1
7803,1
8055,1
36014,1
10515,0
36130,1
6638,1
21137,1
18863,1
30102,1
6491,1
9369,1
11324,0
3022,1
12278,0
35319,0
15012,1
8516,0
36244,0
8205,1
16821,1
31263,1
17936,0
6975,0
14105,1
6967,0
32718,1
27885,1
14985,1
1663,0
14152,1
19845,1
16756,1
20145,1
7014,0
1901,0
3598,1
12271,0
29460,1
14354,1
9936,0
11969,1
32040,0
28365,1
13758,0
7619,1
33943,1
23928,0
21265,1
33681,1
33721,0
28352,1
24366,0
30040,1
34989,0
33433,1
10892,1
24718,0
19849,1
17632,1
23508,1
15322,0
23029,1
11561,1
2414,0
13876,0
25117,0
28081,1
7503,0
14386,1
13154,1
7667,0
18924,1
18513,1
18733,1
31684,0
21808,1
7718,1
13907,0
18255,0
5391,1
23880,0
23154,0
34223,0
23528,0
33159,1
15273,0
24881,0
13929,1
33625,1
19631,0
25128,0
5803,0
11430,0
5828,0
21924,1
35044,1
17537,1
24470,0
35908,0
14412,1
9839,0
35492,0
6027,0
19909,1
25958,1
28231,0
17854,0
12252,0
31708,0
5623,1
1972,0
36314,1
10511,1
15154,1
77,0
32679,1
23817,0
22724,0
31754,0
2106,0
25170,0
31881,0
12095,1
9754,0
35131,0
4907,0
9966,0
33371,1
1292,0
16665,1
6038,0
27677,1
19058,1
17343,1
18311,0
21544,0
11367,0
36031,0
30174,1
8824,0
12334,0
24882,0
8519,0
36382,0
21155,1
12965,0
21232,1
35792,0
754,1
6023,0
173,0
24750,0
30244,1
20359,0
21530,0
29704,1
2579,1
11153,0
6760,1
32672,1
28627,1
21234,1
12203,0
22791,1
11871,1
30206,1
18908,0
14834,1
19102,1
5410,1
4858,1
25012,0
29706,0
26245,1
23200,0
16372,0
4695,0
28013,1
10491,0
1801,0
27131,1
670,1
26442,0
24377,0
177,1
4119,0
22195,1
31942,1
24024,1
32789,1
17226,1
32952,1
10924,1
35193,0
8781,0
8566,0
1232,0
24744,0
27674,1
25831,0
11350,0
31187,1
6580,1
32077,1
702,1
2273,0
23521,0
15541,0
22205,1
14975,1
13847,0
25450,0
29322,1
26599,0
21048,1
9971,0
18286,1
1079,1
21096,1
26060,0
22829,1
27817,1
24400,0
27467,1
13311,1
3940,0
13488,1
12057,1
1073,1
11204,0
30919,1
16538,0
32110,0
28974,0
11378,0
26796,1
21855,1
27448,1
748,0
18206,1
12837,0
33961,1
18671,1
10974,0
15268,0
31823,1
25066,0
15458,1
36010,0
7858,1
12994,1
3767,0
24671,0
1968,0
694,1
30039,1
35174,0
9234,1
17713,0
14392,0
29762,1
5774,0
2280,0
10352,1
27604,1
4544,0
27192,1
34684,0
35218,0
18279,0
30065,1
8131,1
1690,0
31860,1
15123,1
7644,0
15339,0
4649,1
29254,1
21536,1
2688,0
6853,0
26185,1
249,0
4334,0
5869,0
19450,0
16603,0
12473,0
20176,1
35078,0
32893,1
9370,1
18480,0
11999,1
27005,1
26671,1
21829,0
33704,0
21858,1
11752,1
9246,1
23972,0
26890,1
19698,1
27190,1
29837,0
9746,0
11705,0
7335,0
5607,1
23158,0
1480,0
11306,0
16255,0
1422,1
33729,0
19441,0
10998,0
9251,0
25130,0
2516,1
17699,0
34769,1
8937,1
15822,0
709,1
36323,0
34492,0
6319,0
37,0
5546,1
15610,0
15601,0
30653,1
6656,1
2389,0
31085,1
7466,0
12996,1
9615,0
24904,0
21408,1
6438,1
30401,1
14755,1
31557,0
33879,1
7861,1
22815,1
7652,1
15331,1
7512,1
3398,1
22537,0
6204,0
31013,1
27207,1
8651,0
3014,1
2751,0
23129,1
8333,0
6347,0
28275,0
3142,1
28451,1
1027,1
30316,1
6089,0
14585,1
31399,1
17420,1
21401,1
18133,0
23039,1
30718,1
8294,1
28287,0
31850,1
671,1
34229,0
2683,1
19348,0
29651,1
51,0
11798,1
10359,0
32889,1
7427,1
7565,1
26003,1
8008,1
6759,1
1229,0
18224,0
22670,0
11495,0
28559,1
1924,0
34304,0
15363,0
33617,1
10584,1
28703,1
14378,1
17939,0
13815,0
9423,1
6415,0
15764,0
25888,0
31688,0
1584,0
11540,1
8381,0
32499,1
14820,1
20483,1
21194,1
15053,1
23714,1
35034,0
34233,0
303,1
32416,0
23921,0
28508,1
17417,1
35722,0
16680,0
11270,0
35430,0
7129,0
24756,0
9041,0
16499,0
36187,1
22685,0
12388,0
18500,1
17545,1
23386,1
25093,0
20443,0
861,1
31492,1
36057,1
16556,0
30649,1
22180,1
6492,1
13248,1
25264,0
6554,1
6292,0
10189,0
9718,0
4934,1
11585,1
3392,1
14698,1
22042,1
10800,1
29606,1
16323,0
15214,0
7246,0
7339,0
22019,1
15295,0
7682,0
13668,0
25753,0
21926,1
7637,0
1385,0
20569,0
7989,1
33279,1
32428,1
23459,1
30599,1
4772,0
16654,0
29174,1
33553,1
1793,0
24017,0
9443,1
28826,0
5096,1
2807,0
10231,1
1304,0
1358,0
13129,1
15599,0
21445,1
12960,1
15894,0
1559,0
27389,0
24620,0
2888,0
27983,1
7185,0
32824,1
11167,0
17347,1
15026,1
7037,0
7908,1
7208,0
28753,0
2922,1
32620,1
35709,0
31197,0
17562,1
14100,0
4075,0
30220,1
26576,1
5644,0
36270,1
8292,1
26714,1
31064,1
10493,1
33820,0
8324,1
21897,1
12385,1
30468,1
28842,1
13169,1
32975,1
22143,1
11285,0
25070,0
23711,0
10183,0
25534,1
13859,0
3224,1
25021,0
20282,1
28937,0
19499,0
21233,1
26740,1
8958,0
1747,0
20888,1
23019,1
15110,1
33437,1
10817,1
5554,1
18969,1
4373,0
9123,0
16436,0
19108,1
1597,0
25248,0
24288,1
24506,0
6258,0
25604,1
35665,0
2359,0
13474,1
13417,1
26811,1
33568,1
7616,1
20407,0
10784,1
27257,1
29515,0
31239,1
15824,1
347,1
201,0
23833,0
7223,0
22972,1
1026,1
12535,0
2286,0
31361,1
21656,0
14946,1
784,1
7843,1
11899,1
17772,0
35068,0
22635,0
23346,1
10188,0
6208,0
13043,1
185,0
7230,0
30641,1
15036,1
2723,1
2531,1
12280,0
750,1
20396,0
11586,1
72,0
61,1
11468,0
33372,1
14782,1
20271,1
7442,0
24166,0
10593,1
15563,1
23825,0
20768,0
33826,1
18586,0
5720,1
20140,1
28664,1
17034,1
21377,1
29763,1
27068,1
17812,0
23155,0
12269,0
16098,1
15580,0
5317,1
8670,0
15370,0
14377,0
20895,0
27213,1
7523,1
12688,0
13856,0
10499,1
14998,1
26396,1
14508,1
17784,0
35967,0
32210,1
27306,0
13173,0
35681,1
4241,0
5617,1
27394,1
8550,0
21700,0
24548,0
25361,1
5537,1
31748,1
10735,1
31678,1
34559,0
29866,0
21912,1
24764,0
28463,1
13909,0
8707,1
8863,0
19019,1
30616,1
23602,0
161,1
11172,0
35728,0
28682,1
10338,1
25655,1
33665,1
5738,0
3521,1
16640,0
15681,0
33353,1
19426,0
36414,0
23489,0
21659,0
10723,1
10023,0
19655,0
21994,1
23663,1
22141,1
31055,0
28269,0
7741,0
23836,0
23792,0
3770,0
31481,1
22705,1
23499,0
10435,1
22507,0
18700,1
10279,1
23106,1
28907,1
1258,1
10700,1
25805,0
33877,0
33144,1
28343,1
4737,1
27002,1
21002,1
13272,1
14022,0
26963,1
25582,1
33105,1
26684,1
24911,1
34080,0
13944,0
33666,1
32300,1
11761,1
35696,0
32657,1
17961,0
31000,0
33274,1
15861,0
8291,1
1188,1
2524,1
32792,1
11227,0
26367,0
1917,0
22241,1
13620,0
34183,0
3375,1
12302,0
29980,0
35419,0
1814,0
22666,0
28566,1
34266,1
8976,1
16730,1
17733,0
30516,1
21269,1
28443,0
13321,1
30911,0
5238,1
1296,0
2443,0
34547,0
22768,0
6678,1
33653,1
28846,0
24124,0
27586,1
28529,1
3531,1
25539,1
8459,0
2719,0
31258,1
29252,1
20060,1
8340,0
25817,0
9174,0
35860,0
18592,1
10431,1
22975,1
20723,0
7213,0
31807,1
18581,1
182,0
2013,0
3915,0
21449,0
25390,1
26625,0
30291,1
26174,1
30578,1
14952,1
23860,1
33896,1
31183,1
10695,1
12914,1
28248,0
4485,0
3493,1
30833,0
28633,1
18942,0
7116,0
8003,1
19302,0
5057,1
17263,1
33957,0
15433,0
23160,0
15847,1
19351,0
24612,0
34536,0
18366,1
1452,0
32370,1
30799,1
22436,1
27413,1
16688,0
14174,1
6381,1
14017,0
728,0
34143,0
27526,1
22659,1
8450,0
35974,0
34551,0
14077,0
19339,0
24830,0
14484,1
22188,1
19259,0
5146,1
31578,1
1898,0
3573,0
31702,0
13028,1
29944,0
9221,1
26711,1
13443,1
23493,0
17071,1
25233,0
14333,0
20861,1
28690,1
15961,1
632,1
2895,0
30694,1
19500,0
14375,1
30159,1
14406,1
17494,1
31723,0
20926,0
29532,0
12310,0
29648,1
14274,1
2745,1
27185,1
25395,1
31379,1
18884,1
9111,1
17178,1
23074,1
958,1
9691,0
4553,0
20181,1
12720,0
27659,1
5953,0
8510,0
27514,1
32603,1
27870,1
36245,0
16329,0
15177,1
34689,0
5577,1
31331,1
11955,1
22650,1
6608,1
250,0
10582,1
27043,1
15626,0
15381,0
21172,1
27431,1
12341,0
1633,0
8408,0
7537,0
23120,1
9132,0
31722,0
25909,0
24741,0
16011,0
34986,0
23745,0
19171,1
28426,0
32572,1
2025,0
110,0
10484,1
18111,0
19941,1
12528,1
19371,0
24380,0
3928,0
25733,0
15635,0
26329,1
12850,1
6174,0
20018,1
22883,1
16631,0
33112,1
20333,0
12349,0
3923,0
31651,0
9181,1
3060,1
26729,1
2475,0
17097,1
16378,0
29899,0
14133,0
27132,1
34175,0
15813,1
6692,1
14300,0
337,1
12029,1
4186,0
3311,1
8921,1
8445,1
19063,1
26314,1
3721,0
722,1
13854,0
20541,0
36310,0
30477,1
18338,0
25026,0
17089,1
22363,1
25462,1
15478,0
8424,0
30596,1
8427,0
28401,1
28644,1
16626,0
3095,1
18960,1
33551,1
18876,1
27486,1
16174,1
10990,0
13941,0
3147,1
3527,1
36470,1
3364,1
24498,0
7076,0
10925,1
18290,0
18342,0
21432,1
34644,0
26883,1
5559,1
22119,1
20921,0
1013,1
33376,1
14552,1
12597,0
1294,0
32506,1
8543,0
34095,0
9309,1
11933,1
16744,0
33954,1
34851,0
35003,0
7752,0
4680,1
18124,0
6137,1
34715,1
7416,0
36030,0
27386,1
6789,1
21508,0
7352,0
20597,0
17278,1
33567,1
20724,0
13664,0
14301,0
799,0
35663,0
20038,1
16609,0
27748,1
27696,1
30144,1
12592,0
35679,0
13853,0
18428,0
4251,0
8295,1
3784,0
1524,1
31179,1
33614,1
19520,0
7536,1
16385,1
31001,1
5991,0
30659,1
29609,0
5279,1
1784,0
22095,1
21873,0
16892,0
21639,0
32938,1
9091,0
34703,0
17966,0
34669,0
10190,1
3354,1
3622,0
10163,0
26210,1
8228,1
3003,1
29071,1
5890,0
3293,1
1110,0
30620,1
10570,0
19150,1
31377,1
27961,1
2388,0
18107,0
16639,0
2135,0
4219,0
14191,0
1698,0
2687,0
15003,1
6116,0
14180,0
8931,1
31203,1
29057,1
28466,1
28855,1
20005,1
30481,1
4591,1
29979,1
30231,1
32066,1
9657,0
35226,0
18573,1
25294,0
21914,1
28397,0
22422,1
7750,1
27980,1
36465,1
5815,0
17731,0
19663,0
35073,0
27409,1
16444,0
32825,1
7958,0
30891,1
12541,1
23579,0
7329,0
22610,0
4060,0
7273,0
13478,1
4070,0
28587,1
11161,0
26893,1
27102,1
17999,0
2056,0
30570,1
12633,0
23790,0
23784,1
22077,1
35526,0
12392,0
12707,0
2828,1
31207,1
13540,0
27959,1
18682,1
15280,0
31596,0
1791,0
25599,1
19086,1
17763,0
12579,1
6516,1
24379,1
31527,0
8906,0
25677,0
20388,1
30776,1
20224,1
25667,0
23450,1
5643,1
769,1
2192,0
21339,1
6538,1
10202,0
34905,0
423,1
17353,1
1561,0
9276,1
19406,0
33518,1
34426,0
8004,1
32714,1
2493,1
23057,1
34670,0
33429,1
24808,0
7932,1
1162,1
34324,1
170,0
33695,1
11893,1
35214,1
8356,0
25976,0
15623,0
17636,1
4962,1
22273,1
18166,1
8064,1
31163,1
2974,1
32636,1
18241,0
2859,1
32896,1
1062,1
20779,0
1853,0
191,0
6084,0
4164,0
15109,1
7106,0
7889,1
16349,1
31555,0
1907,0
23791,0
372,0
30126,1
8335,0
15168,1
13915,0
24563,0
12885,0
17688,1
13939,0
24289,0
34935,0
20701,0
29034,1
4709,0
18434,0
27509,1
588,1
7760,1
25759,0
4322,0
27562,1
5396,1
18554,1
20426,0
30656,1
32133,1
5802,0
35287,0
2322,1
17412,0
13140,1
11990,1
1678,0
29718,0
5926,0
21554,0
30544,1
29826,0
17601,0
25193,0
15163,1
29543,0
23076,1
33639,1
12358,0
18963,1
18596,0
29312,1
2650,0
25632,0
572,1
32530,1
23212,0
31752,0
14677,1
7256,0
27388,1
14428,1
18635,1
9802,0
28370,1
21834,0
825,1
30646,1
33446,1
31024,1
12019,1
26700,0
24886,0
26945,1
10478,1
19119,1
19317,0
6989,0
24422,0
22158,1
14814,1
20734,0
5172,0
10367,0
2270,1
4929,1
11012,0
2801,1
16155,1
16541,0
23464,1
3251,1
6001,0
26647,1
16559,0
4729,0
10808,1
18672,0
29381,0
33060,1
3981,0
1004,1
33566,1
24399,0
23277,1
25678,0
7948,1
28143,1
19835,1
9305,1
5268,1
15147,1
29678,0
19742,1
4315,0
35115,0
13275,1
23018,1
12405,0
24848,0
32616,1
19155,1
6068,0
18379,0
1082,1
7561,1
32015,1
15226,0
7687,1
35670,0
35661,0
4058,0
30466,1
36437,1
5043,1
4735,1
17391,1
8394,0
22886,1
4998,0
12783,0
27180,1
21477,0
33984,1
23719,0
25479,0
30498,1
33056,1
13387,1
365,1
1132,1
8747,0
25925,1
19602,0
15941,1
33121,1
7587,0
21915,1
25832,0
32849,1
21867,1
31269,1
23351,0
23650,0
21131,1
4720,1
36430,0
5533,1
25922,1
20339,1
2084,1
11931,1
31229,0
16771,1
35032,0
29151,1
24465,0
122,0
5844,0
20320,1
14140,1
10641,1
4284,0
2685,1
8299,1
12624,0
13473,1
8396,1
17013,1
30814,0
11481,0
13020,1
25496,1
26209,1
31457,1
3154,1
17431,1
33581,1
14592,1
15456,1
5634,1
3144,1
12036,1
35281,0
32249,1
24237,0
9425,1
14396,1
11343,0
27161,1
32864,1
29397,0
29392,0
5855,0
22855,1
1084,1
22009,1
16417,1
13942,0
23576,0
20863,0
29242,1
2631,0
29130,1
9112,0
31938,1
19668,0
16593,0
32986,1
19778,1
12239,0
18650,1
21993,1
6927,0
3168,1
15340,0
32382,1
28494,1
10557,1
22275,0
14988,1
32964,1
29791,0
33,0
10275,0
17751,0
18593,0
7609,0
8673,0
18019,0
35146,1
34815,0
30186,1
29394,0
29126,1
13320,1
24453,0
30960,0
16699,0
23861,0
1874,0
7174,0
1956,0
994,1
22550,0
10731,1
19136,1
1150,1
3811,0
23557,0
13621,1
20303,0
18334,0
19353,0
29990,1
10049,0
3830,0
29007,1
9608,0
24893,0
26672,1
5390,1
16751,1
10976,0
1996,0
10979,1
2530,1
24537,0
4675,1
4846,1
31916,1
20497,0
3669,0
31763,0
11838,1
31486,1
619,1
9991,0
433,1
4740,1
11817,1
19345,0
12088,1
21282,1
4175,0
31424,1
34245,0
26154,1
24850,0
12676,1
20346,1
31889,0
3756,0
13492,1
17236,1
15321,0
4227,1
15684,0
35135,0
27902,1
9961,0
2481,1
17954,0
33833,0
31685,0
8985,1
14842,1
9297,0
59,0
31448,1
24858,0
3618,1
22556,0
9510,0
12589,1
463,1
18281,0
2423,0
15219,0
32788,1
31691,0
34231,1
6065,0
14432,1
19826,1
26302,1
26611,1
27894,1
11985,1
27994,1
7271,0
32327,1
4080,0
34957,0
9512,0
14108,1
23517,0
19802,1
19943,1
10872,1
17944,0
15246,0
34093,0
9052,1
25359,0
33993,0
19789,1
2291,0
371,1
16978,1
7801,1
35083,0
15261,1
36267,0
2433,0
19338,0
36011,0
6181,0
18754,0
18362,0
35459,0
505,1
26476,1
10710,1
29332,1
26594,1
5227,1
44,0
21182,1
22704,0
21252,1
662,1
5271,1
15,0
7535,1
4320,0
18120,0
15652,0
8878,0
2340,0
30254,0
35448,0
7198,0
6100,0
14215,1
21831,1
573,1
33472,1
34608,0
11537,1
5019,1
30212,1
33252,1
18177,0
11288,0
24608,1
22001,1
20372,0
8455,1
9272,1
26744,1
6787,1
10274,1
6616,1
20578,0
6237,0
31109,1
5671,0
29594,0
8038,1
33719,1
17094,1
1343,0
9700,0
12534,0
24797,0
11621,0
5610,1
34611,0
13152,1
1156,1
26235,0
36316,1
32424,1
7332,0
21423,0
14822,1
8807,0
16481,0
6774,1
8401,0
29158,1
27990,1
1962,0
8877,0
17055,1
33951,0
28776,0
28858,0
31852,1
31701,0
24914,0
9217,0
3071,1
15633,0
2212,0
24110,0
21099,1
5176,0
27520,1
27705,1
30878,0
30389,1
19242,1
17579,1
34968,0
35065,0
14314,0
20304,0
5006,0
2633,1
30696,1
25873,1
11680,0
2047,0
15759,0
9355,1
6122,0
33221,1
15781,1
13241,1
26699,1
15289,0
29181,1
13946,0
22690,0
11450,1
18861,0
16850,0
28889,0
26089,0
600,0
14540,1
28617,1
11313,0
32486,1
10793,1
9105,1
3402,1
4409,0
21040,1
19388,0
12293,0
11085,0
10847,1
32512,1
19504,0
24648,1
16180,1
10823,1
1721,0
9926,0
3135,1
17257,1
9868,1
32614,1
32253,1
5351,1
19743,0
19724,1
10846,1
6523,1
5395,1
35760,0
181,0
16660,0
27422,1
4830,1
36361,0
17307,1
15430,1
29908,1
27387,1
29061,0
35887,0
27939,1
7740,1
31028,0
13607,0
27444,1
24594,0
32790,1
19773,0
419,0
23615,1
16974,1
36165,0
13798,0
2449,0
32708,1
636,1
8309,1
34434,0
2243,0
28022,1
22671,0
32035,0
29087,1
36473,1
13643,0
7810,0
7449,1
34205,1
1737,0
22155,1
11254,0
24495,0
15481,0
34845,0
6640,1
18215,1
25410,1
17053,1
3389,1
25351,0
6352,0
29821,0
32075,1
31814,1
32954,1
26273,1
20247,1
18316,0
20325,0
5686,1
21667,0
9456,1
5046,1
31880,1
22400,1
36400,1
7190,0
6828,0
1760,0
6744,1
18376,1
21522,0
11175,0
3734,0
17169,1
22406,1
16355,0
33039,0
27753,1
19308,0
20910,1
1822,0
2596,0
33853,1
19911,1
31758,0
5289,1
21011,1
14933,1
20729,0
23509,0
470,0
13914,0
25954,1
28280,1
33527,1
29305,0
2372,0
36386,0
14873,1
10501,1
12337,0
25190,0
24414,0
23073,1
18239,0
24526,1
19513,0
13454,1
22485,1
16896,0
23739,0
21093,1
12185,1
33228,1
24507,0
20082,1
22262,1
25712,0
20086,1
26527,1
24371,0
9811,0
9400,1
1700,0
14641,1
7452,0
18422,0
36135,1
31400,1
8343,1
30300,1
19205,0
16970,0
12171,0
28189,0
16401,0
17770,0
12511,0
32057,0
13057,1
34659,0
13226,1
10427,1
26032,0
6170,0
13491,1
20135,1
16416,0
15307,0
20,0
15604,0
28413,1
6241,0
34834,0
10736,1
26382,1
6680,1
34120,0
23968,0
17765,0
27815,1
2188,0
27482,1
27418,1
2031,0
11284,0
31713,0
10884,1
31410,1
5007,1
31795,0
17158,1
496,1
36329,0
29389,0
12644,0
22375,1
25189,0
10509,1
14987,1
26049,0
16441,0
26656,1
27869,1
19763,1
6333,0
7147,0
27968,0
7308,0
15356,0
20051,1
26953,0
11296,0
33017,1
1704,0
33125,1
35246,1
29169,1
8617,1
12847,0
29738,1
3079,1
27360,0
28785,0
29266,1
17255,1
35655,0
28484,1
19620,1
30287,1
8327,1
20796,0
3429,1
10421,1
26874,1
3555,0
25506,0
24097,0
2505,0
19618,0
35504,0
17361,1
7991,1
8226,1
35532,0
12897,0
6229,0
20744,0
1213,0
22294,1
22490,0
6922,0
15904,1
25525,0
6044,1
23849,0
34326,0
22100,0
11792,1
35046,0
76,0
10031,0
31204,1
5560,1
21898,1
20592,0
17437,1
20175,1
4171,0
30569,1
26659,1
7181,0
15636,0
8559,0
5728,1
9831,1
22192,1
11111,0
14021,0
14487,0
14523,1
29132,0
24480,0
20132,1
5197,1
28009,1
29879,1
13056,1
21828,0
21714,0
18841,1
6910,0
24072,0
16247,0
17173,1
2364,0
8243,1
35409,0
26370,1
25112,0
1646,1
28261,1
16614,0
23850,0
27476,0
11250,0
32128,0
6052,0
16212,1
31972,1
2529,1
14063,1
14655,1
1811,0
22367,1
9688,0
30648,1
6005,0
4662,0
9526,0
14599,1
6526,1
25904,0
16272,1
21363,1
34765,0
18657,1
6993,0
8578,0
31368,1
22416,1
21065,0
30722,1
15207,1
20839,1
17216,0
26728,1
11349,0
29308,1
31968,0
2744,0
3747,0
2916,0
28124,0
270,0
15863,1
28839,1
22325,1
10256,0
264,0
20077,1
22444,1
12848,1
2157,0
6827,0
31737,0
27041,1
15112,1
11045,0
31731,0
20671,0
19980,1
12509,0
13969,0
18129,0
2052,0
8662,0
22173,1
5359,1
5534,1
34510,0
13613,1
17490,1
11842,1
16618,0
36388,0
32471,1
31280,1
5833,0
3676,0
667,0
8172,0
15006,1
28615,1
33226,1
3544,0
14562,1
2366,0
2700,1
28065,0
241,1
1499,0
33451,1
25693,0
20470,1
22197,1
21778,0
32628,1
4001,0
32525,1
34949,0
6954,0
31720,0
874,1
15910,0
4410,0
13723,0
11199,0
28079,0
17983,0
20656,0
15454,1
26303,0
17418,1
32134,1
30024,1
9375,1
29597,0
896,1
13339,1
31363,1
34437,0
3400,1
36065,0
12148,1
19101,1
32644,1
16535,0
30820,1
23789,0
34002,0
30013,1
13222,1
25777,1
29052,1
14055,0
8355,0
987,1
21723,0
30566,1
31927,0
33974,1
24042,0
9270,1
4124,0
1681,0
31912,0
12631,1
22271,1
10714,1
6542,1
36226,0
16184,0
21302,1
4491,0
16156,1
33273,1
10442,0
29967,0
20835,0
6066,0
5594,1
12274,0
27790,1
5632,1
9279,1
7477,1
27201,1
15371,0
13501,1
29006,1
36236,1
7952,1
14601,1
7906,1
20252,1
16696,0
0,0
3239,1
20807,0
9878,0
17277,1
34113,1
4502,0
26035,0
5150,1
24006,0
14767,1
28012,1
3806,0
12640,1
20612,0
10371,1
16370,1
29780,0
20403,0
28851,0
22263,1
9392,1
23803,0
16007,1
8844,0
9386,1
30518,1
31143,0
15679,1
4603,1
26505,1
15504,0
13903,0
13422,1
17980,0
531,0
19485,0
21899,0
18864,1
10133,0
988,0
10527,1
23853,0
16312,0
14440,0
5576,1
21593,0
32403,1
22260,1
34486,0
27057,1
21108,1
7132,0
9284,1
17007,0
36039,0
12948,0
22520,0
9909,0
27508,1
6796,1
30017,1
3530,1
2455,1
20543,0
19566,0
18401,0
35768,0
11694,1
20702,0
10801,1
27507,1
26424,1
3727,0
3434,1
5290,1
2484,1
31422,1
10337,1
15396,0
35649,0
8585,0
30883,0
4743,1
26894,1
19984,1
6400,0
15675,0
15942,1
16308,1
33797,1
31032,1
9082,0
35270,0
18353,1
31637,0
24141,0
5930,0
6151,0
20984,0
18429,0
6905,0
7925,1
19959,1
11392,0
29459,0
30642,1
19209,0
1743,0
28642,1
36284,0
4311,0
8092,1
21592,0
14459,1
24573,0
5250,1
15845,0
609,1
14009,0
28677,1
6634,1
14858,1
7937,1
17775,0
10660,1
25023,0
9937,0
15490,0
18409,1
4492,1
22668,1
18732,1
21393,1
411,0
31202,1
23710,0
52,0
4291,0
3701,0
26503,1
35715,0
17043,0
10436,1
32701,1
12565,0
5432,1
10862,1
22445,1
15345,0
7913,1
26868,0
17047,1
28389,1
33204,1
35014,0
28145,0
79,0
23634,0
6131,0
35785,0
4479,0
14060,0
30459,1
30810,0
30594,1
28857,0
34579,0
18119,0
13887,0
9651,0
31913,1
2371,0
30443,1
10764,1
36453,1
2564,1
6257,0
3543,1
28593,1
2456,0
33513,1
17568,1
26998,1
12037,1
20070,0
31976,0
1606,0
20065,1
12214,0
9544,0
30048,1
28015,1
1549,0
24523,0
3337,1
9765,0
32780,1
1019,1
14078,0
15573,1
33862,1
25536,0
1040,1
27214,0
26708,0
14636,1
2906,1
15241,0
26220,1
29331,1
34522,0
25617,0
12628,0
9492,0
36328,0
19875,0
26766,1
3538,1
2057,1
4316,0
9085,1
12064,1
6058,0
10510,1
14589,0
13282,1
4403,0
22515,0
30390,1
22528,0
18775,1
29464,1
17230,0
9253,1
15550,0
7373,0
20721,1
26763,1
21248,1
25002,0
32920,1
22458,1
11174,0
631,1
8067,1
28135,0
17496,1
26253,0
35782,1
10113,0
24092,0
15234,0
25643,0
14981,1
9910,1
31077,0
20489,0
23929,0
23542,0
24859,0
34531,0
30795,1
27039,1
8998,1
15439,0
14718,1
7432,0
16772,1
388,1
6020,0
7997,1
13036,1
28660,1
12296,0
19368,0
17475,1
14503,1
9877,0
2312,1
18130,0
7032,0
14600,1
31935,1
13379,1
31681,1
8079,1
31323,1
34011,0
8056,1
16497,0
23978,0
17415,1
32994,1
17201,1
22542,0
26797,0
26421,1
35358,1
7531,0
993,1
18335,1
24937,0
32431,1
27355,1
4116,0
3443,1
23438,1
19344,0
16787,0
23434,1
25386,1
32785,1
28809,0
26794,0
30151,1
26852,1
3752,0
524,1
27112,1
22186,1
6072,0
13328,1
12193,0
27287,1
16611,0
28636,1
8739,0
26896,1
11013,0
7980,1
3051,0
2664,0
25300,0
26473,1
29153,1
15140,1
25247,0
23976,0
35467,0
32945,1
25133,0
219,0
15903,0
17170,1
34349,0
4863,1
31137,1
10799,1
14119,0
20814,1
32843,1
19637,1
9146,1
12072,1
14763,1
30981,0
16537,0
82,1
3281,1
29988,1
31305,1
22614,0
24481,0
5952,0
4172,0
6379,1
5882,0
21206,1
5474,1
14452,0
7895,1
14580,1
9228,1
16788,1
9340,1
9565,0
29966,1
27493,1
26136,0
14182,1
2402,1
26907,1
35961,0
1402,0
1817,0
15286,0
33374,1
25715,0
8050,1
5753,0
5488,1
18947,1
1435,1
32025,1
16492,0
28833,0
4977,1
13136,1
34200,0
20561,0
26112,0
17813,0
36452,1
10858,1
5625,1
16818,0
24965,0
19942,1
14259,1
